STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,airp_pr,Airport pairs (routes),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFRS,AMSTERDAM/SCHIPHOL airport - NANTES ATLANTIQUE airport,2017-04,,6920,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFRS,AMSTERDAM/SCHIPHOL airport - NANTES ATLANTIQUE airport,2017-05,,6913,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFRS,AMSTERDAM/SCHIPHOL airport - NANTES ATLANTIQUE airport,2017-06,,7264,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFRS,AMSTERDAM/SCHIPHOL airport - NANTES ATLANTIQUE airport,2017-07,,6945,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFRS,AMSTERDAM/SCHIPHOL airport - NANTES ATLANTIQUE airport,2017-08,,7316,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFRS,AMSTERDAM/SCHIPHOL airport - NANTES ATLANTIQUE airport,2017-09,,6447,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFRS,AMSTERDAM/SCHIPHOL airport - NANTES ATLANTIQUE airport,2017-10,,6626,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFRS,AMSTERDAM/SCHIPHOL airport - NANTES ATLANTIQUE airport,2017-11,,6637,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFRS,AMSTERDAM/SCHIPHOL airport - NANTES ATLANTIQUE airport,2017-12,,6170,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFST,AMSTERDAM/SCHIPHOL airport - STRASBOURG-ENTZHEIM airport,2017-01,,2807,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFST,AMSTERDAM/SCHIPHOL airport - STRASBOURG-ENTZHEIM airport,2017-02,,2758,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFST,AMSTERDAM/SCHIPHOL airport - STRASBOURG-ENTZHEIM airport,2017-03,,3365,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFST,AMSTERDAM/SCHIPHOL airport - STRASBOURG-ENTZHEIM airport,2017-04,,3173,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFST,AMSTERDAM/SCHIPHOL airport - STRASBOURG-ENTZHEIM airport,2017-05,,3660,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFST,AMSTERDAM/SCHIPHOL airport - STRASBOURG-ENTZHEIM airport,2017-06,,4155,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFST,AMSTERDAM/SCHIPHOL airport - STRASBOURG-ENTZHEIM airport,2017-07,,2999,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFST,AMSTERDAM/SCHIPHOL airport - STRASBOURG-ENTZHEIM airport,2017-08,,3122,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFST,AMSTERDAM/SCHIPHOL airport - STRASBOURG-ENTZHEIM airport,2017-09,,3511,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFST,AMSTERDAM/SCHIPHOL airport - STRASBOURG-ENTZHEIM airport,2017-10,,3432,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFST,AMSTERDAM/SCHIPHOL airport - STRASBOURG-ENTZHEIM airport,2017-11,,3707,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_FR_LFST,AMSTERDAM/SCHIPHOL airport - STRASBOURG-ENTZHEIM airport,2017-12,,3223,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_GH_DGAA,AMSTERDAM/SCHIPHOL airport - ACCRA/KOTOKA INTERNATIONAL airport,2017-01,,9863,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_GH_DGAA,AMSTERDAM/SCHIPHOL airport - ACCRA/KOTOKA INTERNATIONAL airport,2017-02,,8982,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_GH_DGAA,AMSTERDAM/SCHIPHOL airport - ACCRA/KOTOKA INTERNATIONAL airport,2017-03,,8660,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_GH_DGAA,AMSTERDAM/SCHIPHOL airport - ACCRA/KOTOKA INTERNATIONAL airport,2017-04,,8768,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_GH_DGAA,AMSTERDAM/SCHIPHOL airport - ACCRA/KOTOKA INTERNATIONAL airport,2017-05,,8318,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_GH_DGAA,AMSTERDAM/SCHIPHOL airport - ACCRA/KOTOKA INTERNATIONAL airport,2017-06,,8753,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_GH_DGAA,AMSTERDAM/SCHIPHOL airport - ACCRA/KOTOKA INTERNATIONAL airport,2017-07,,9415,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_GH_DGAA,AMSTERDAM/SCHIPHOL airport - ACCRA/KOTOKA INTERNATIONAL airport,2017-08,,9258,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_GH_DGAA,AMSTERDAM/SCHIPHOL airport - ACCRA/KOTOKA INTERNATIONAL airport,2017-09,,8596,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_GH_DGAA,AMSTERDAM/SCHIPHOL airport - ACCRA/KOTOKA INTERNATIONAL airport,2017-10,,9293,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_GH_DGAA,AMSTERDAM/SCHIPHOL airport - ACCRA/KOTOKA INTERNATIONAL airport,2017-11,,9945,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_GH_DGAA,AMSTERDAM/SCHIPHOL airport - ACCRA/KOTOKA INTERNATIONAL airport,2017-12,,10637,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HK_VHHH,AMSTERDAM/SCHIPHOL airport - HONG KONG/INTERNATIONAL airport,2017-01,,17733,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HK_VHHH,AMSTERDAM/SCHIPHOL airport - HONG KONG/INTERNATIONAL airport,2017-02,,16115,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HK_VHHH,AMSTERDAM/SCHIPHOL airport - HONG KONG/INTERNATIONAL airport,2017-03,,16643,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HK_VHHH,AMSTERDAM/SCHIPHOL airport - HONG KONG/INTERNATIONAL airport,2017-04,,17037,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HK_VHHH,AMSTERDAM/SCHIPHOL airport - HONG KONG/INTERNATIONAL airport,2017-05,,16755,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HK_VHHH,AMSTERDAM/SCHIPHOL airport - HONG KONG/INTERNATIONAL airport,2017-06,,17054,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HK_VHHH,AMSTERDAM/SCHIPHOL airport - HONG KONG/INTERNATIONAL airport,2017-07,,18857,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HK_VHHH,AMSTERDAM/SCHIPHOL airport - HONG KONG/INTERNATIONAL airport,2017-08,,17673,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HK_VHHH,AMSTERDAM/SCHIPHOL airport - HONG KONG/INTERNATIONAL airport,2017-09,,17071,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HK_VHHH,AMSTERDAM/SCHIPHOL airport - HONG KONG/INTERNATIONAL airport,2017-10,,18656,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HK_VHHH,AMSTERDAM/SCHIPHOL airport - HONG KONG/INTERNATIONAL airport,2017-11,,17512,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HK_VHHH,AMSTERDAM/SCHIPHOL airport - HONG KONG/INTERNATIONAL airport,2017-12,,18023,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HR_LDZA,AMSTERDAM/SCHIPHOL airport - ZAGREB/FRANJO TUDJMAN airport,2017-01,,5582,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HR_LDZA,AMSTERDAM/SCHIPHOL airport - ZAGREB/FRANJO TUDJMAN airport,2017-02,,5260,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HR_LDZA,AMSTERDAM/SCHIPHOL airport - ZAGREB/FRANJO TUDJMAN airport,2017-03,,6277,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HR_LDZA,AMSTERDAM/SCHIPHOL airport - ZAGREB/FRANJO TUDJMAN airport,2017-04,,7776,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HR_LDZA,AMSTERDAM/SCHIPHOL airport - ZAGREB/FRANJO TUDJMAN airport,2017-05,,7892,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HR_LDZA,AMSTERDAM/SCHIPHOL airport - ZAGREB/FRANJO TUDJMAN airport,2017-06,,8005,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HR_LDZA,AMSTERDAM/SCHIPHOL airport - ZAGREB/FRANJO TUDJMAN airport,2017-07,,8994,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HR_LDZA,AMSTERDAM/SCHIPHOL airport - ZAGREB/FRANJO TUDJMAN airport,2017-08,,7159,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HR_LDZA,AMSTERDAM/SCHIPHOL airport - ZAGREB/FRANJO TUDJMAN airport,2017-09,,6781,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HR_LDZA,AMSTERDAM/SCHIPHOL airport - ZAGREB/FRANJO TUDJMAN airport,2017-10,,6872,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HR_LDZA,AMSTERDAM/SCHIPHOL airport - ZAGREB/FRANJO TUDJMAN airport,2017-11,,6206,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HR_LDZA,AMSTERDAM/SCHIPHOL airport - ZAGREB/FRANJO TUDJMAN airport,2017-12,,6695,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HU_LHBP,AMSTERDAM/SCHIPHOL airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,2017-01,,11272,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HU_LHBP,AMSTERDAM/SCHIPHOL airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,2017-02,,13442,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HU_LHBP,AMSTERDAM/SCHIPHOL airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,2017-03,,17576,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HU_LHBP,AMSTERDAM/SCHIPHOL airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,2017-04,,21310,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HU_LHBP,AMSTERDAM/SCHIPHOL airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,2017-05,,21618,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HU_LHBP,AMSTERDAM/SCHIPHOL airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,2017-06,,20910,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HU_LHBP,AMSTERDAM/SCHIPHOL airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,2017-07,,21719,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HU_LHBP,AMSTERDAM/SCHIPHOL airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,2017-08,,20481,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HU_LHBP,AMSTERDAM/SCHIPHOL airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,2017-09,,20451,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HU_LHBP,AMSTERDAM/SCHIPHOL airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,2017-10,,20218,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HU_LHBP,AMSTERDAM/SCHIPHOL airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,2017-11,,15945,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_HU_LHBP,AMSTERDAM/SCHIPHOL airport - BUDAPEST/LISZT FERENC INTERNATIONAL airport,2017-12,,15531,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_ID_WADD,AMSTERDAM/SCHIPHOL airport - BALI INTL/NGURAH RAI airport,2017-01,,5077,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_ID_WADD,AMSTERDAM/SCHIPHOL airport - BALI INTL/NGURAH RAI airport,2017-02,,5313,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_ID_WADD,AMSTERDAM/SCHIPHOL airport - BALI INTL/NGURAH RAI airport,2017-03,,5742,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_ID_WADD,AMSTERDAM/SCHIPHOL airport - BALI INTL/NGURAH RAI airport,2017-04,,6262,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_ID_WADD,AMSTERDAM/SCHIPHOL airport - BALI INTL/NGURAH RAI airport,2017-05,,6104,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_ID_WADD,AMSTERDAM/SCHIPHOL airport - BALI INTL/NGURAH RAI airport,2017-06,,5392,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_ID_WADD,AMSTERDAM/SCHIPHOL airport - BALI INTL/NGURAH RAI airport,2017-07,,6679,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_ID_WADD,AMSTERDAM/SCHIPHOL airport - BALI INTL/NGURAH RAI airport,2017-08,,6282,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_ID_WADD,AMSTERDAM/SCHIPHOL airport - BALI INTL/NGURAH RAI airport,2017-09,,6412,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_ID_WADD,AMSTERDAM/SCHIPHOL airport - BALI INTL/NGURAH RAI airport,2017-10,,5929,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_ID_WADD,AMSTERDAM/SCHIPHOL airport - BALI INTL/NGURAH RAI airport,2017-11,,3945,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_ID_WADD,AMSTERDAM/SCHIPHOL airport - BALI INTL/NGURAH RAI airport,2017-12,,3431,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_ID_WIII,AMSTERDAM/SCHIPHOL airport - JAKARTA INTL/SOEKARNO-HATTA airport,2017-01,,10984,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_ID_WIII,AMSTERDAM/SCHIPHOL airport - JAKARTA INTL/SOEKARNO-HATTA airport,2017-02,,7700,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_ID_WIII,AMSTERDAM/SCHIPHOL airport - JAKARTA INTL/SOEKARNO-HATTA airport,2017-03,,8657,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_ID_WIII,AMSTERDAM/SCHIPHOL airport - JAKARTA INTL/SOEKARNO-HATTA airport,2017-04,,10319,,,,,
